KS,2.9,3.1,9.0,15.2,88.97333870173469,390.4,9.3,16.4,29.7,49.91,57.61245675,13.2,3.990422985,22.0,47025.0,28.8,1.0,17.3,18635.0,23.770491800000002,11.1,14.596716772
MI,3.3,3.2,10.0,21.7,39.63860166,262.3,9.3,16.0,29.3,47.84,77.20078851,11.1,4.993065187,4.0,60650.0,20.7,1.0,11.0,27293.0,21.32237872,9.0,8.259540857000001
GA,3.6,3.6,10.6,15.5,63.61812348,350.4,10.4,14.9,37.0,62.02,58.92564243,15.0,6.424375918,19.0,51749.0,29.2,1.0,20.5,22687.0,42.5520362,11.4,15.12806489
ID,3.5,3.4,10.5,16.7,71.68493978,313.1,10.1,16.6,29.2,29.87,58.142255500000005,12.3,7.057007388,48.0,45193.0,22.2,2.0,24.7,16727.0,44.93203884,9.5,8.960573477
AR,4.1,4.4,12.4,14.2,97.49680814,441.9,12.9,19.9,31.3,49.18,51.39419404,19.1,8.327261372,35.0,40555.0,38.9,2.0,24.1,16849.0,43.57476636,12.7,13.681159087148151
MI,4.2,4.2,13.2,22.8,40.05545266,345.7,13.3,22.3,33.1,62.72,67.70433259,17.0,5.83772808,43.0,42431.0,21.6,2.0,21.7,14257.0,39.18283363,8.0,7.086536054
PA,3.8,3.6,11.2,18.6,68.97320296,343.4,10.2,18.6,36.7,55.32,68.92190704,13.9,5.493645397000001,45.0,62867.0,21.0,2.0,15.1,26750.0,29.60258742,10.2,26.51196805
GA,4.6,5.0,14.9,10.0,70.68545143954543,558.5,16.1,20.1,40.7,76.14,35.240274600000006,26.3,8.641975309,98.0,29477.0,30.3,4.0,47.75,13369.0,87.60680157249999,16.85,14.893421475186669
FL,4.0,3.9,12.2,17.4,111.93447959999999,408.8,11.4,18.6,33.3,60.0,55.09512259,16.4,7.860450573,77.0,40094.0,26.2,4.0,24.4,19007.0,50.23349798,11.9,20.04895765
GA,3.7,3.6,10.7,16.1,78.78293942,383.0,10.5,15.1,32.7,54.46,48.07073955,13.9,6.653662766,35.0,51047.0,22.9,2.0,22.3,23493.0,46.08358073,11.2,15.75707099
MI,3.7,3.6,11.4,19.9,60.20872358,338.3,10.9,18.5,32.0,53.56,49.01836605,13.7,7.749543732,28.0,40455.0,26.2,2.0,24.6,19495.0,45.71816946,10.8,14.926090667538464
IA,2.8,2.9,8.6,18.8,80.24026227,278.0,8.7,15.4,25.9,48.25,65.7712545,11.7,4.475062628,36.0,53277.0,27.5,2.0,18.7,22903.0,33.76237624,9.9,10.118499173200002
TX,3.1,3.2,9.2,18.8,84.45085106,440.0,9.5,15.1,31.1,58.48,56.69257648,13.6,6.20382315,64.0,53872.0,32.7,3.0,17.3,21309.0,33.97316619,9.6,15.64116755
SD,2.4,2.7,7.7,16.7,86.75920982,285.9,8.2,14.5,24.5,73.72,63.89413989,10.3,2.929350948,24.0,49251.0,25.8,1.0,14.4,21442.0,16.17647059,10.1,6.640612002999999
IL,3.3,3.2,9.4,20.4,64.9255194,353.9,9.1,14.2,29.6,64.01,61.83184051,11.6,7.016916845,69.0,54916.0,29.9,3.0,13.2,24683.0,29.06220984,9.6,15.00766289702
OH,3.9,3.6,11.9,17.7,58.14716196,376.7,11.0,19.3,36.0,63.99,56.92512115,14.6,5.6066546960000005,69.0,45003.0,27.0,3.0,25.6,20947.0,32.1939467,11.0,14.91637878
KY,4.0,4.4,12.3,12.3,64.74125891,352.0,13.3,23.3,36.0,53.76,62.93793211,19.6,5.293333872,10.0,51227.0,28.5,1.0,21.6,21220.0,45.88886095,10.8,14.60600307
KS,3.0,3.1,9.2,18.5,68.91223088,305.6,9.4,19.6,31.4,59.8,74.77050637,12.6,2.7361134,15.0,49508.0,25.6,1.0,12.3,18800.0,28.90809112,8.4,14.596716772
AL,4.9,5.1,15.4,12.3,100.8536541,512.1,15.9,21.8,39.0,75.85,41.41069397,24.7,8.840909091,51.0,34679.0,30.8,2.0,29.0,13742.0,55.05921304245098,15.6,14.440615446578569
WV,4.7,4.9,14.9,10.6,76.63157895,426.6,15.0,25.3,36.3,91.33,28.17258883,22.9,5.996232732999999,51.0,35980.0,31.4,2.0,29.5,11522.0,55.54329839999999,13.3,21.23532993
TX,3.3,3.9,10.2,18.4,63.31606567,385.6,12.1,16.4,34.4,62.82,58.06758115,21.2,5.024531328999999,39.0,51222.0,27.8,2.0,23.1,20592.0,55.83244541,12.8,16.950452600000002
GA,4.1,4.6,12.9,14.3,89.64295866,474.0,14.2,20.4,41.5,86.39,31.17283951,22.8,9.42408377,48.0,32722.0,27.3,2.0,39.8,12432.0,73.45971564,14.0,14.893421475186669
MO,4.0,4.6,12.7,13.9,87.47484131,407.4,13.8,23.7,33.0,70.0,38.231148700000006,19.3,7.802093245,66.0,33755.0,33.5,3.0,32.8,15446.0,46.69249931,12.2,18.139326690259615
KY,4.6,5.4,14.3,10.7,130.5843189,568.5,16.6,25.5,39.5,116.2825,44.86597938,25.0,5.590602567,73.0,30172.0,27.8,3.0,39.1,12733.0,52.11237348684686,14.5,24.86390448522435
WY,3.2,3.1,9.7,15.1,87.14054525,429.5,9.5,16.1,27.4,76.6,66.11661166,12.3,4.333868379,96.0,44427.0,25.8,4.0,16.7,23846.0,24.573078601363644,10.6,19.73637180818182
IN,4.0,3.9,11.9,15.6,77.24990344,365.6,11.7,21.3,34.9,69.09,52.03094778,17.2,5.481254111,34.0,46196.0,33.2,2.0,18.0,22695.0,38.54054054,10.8,17.980052353414063
MN,2.9,2.9,8.8,19.3,72.46022032,283.5,8.7,16.7,27.0,38.87,65.19669256,11.7,6.286318014,58.0,47944.0,22.7,3.0,19.3,21635.0,42.08279983,10.1,11.073034446714285
ID,3.5,3.5,10.5,17.1,107.0439865,345.6,10.4,17.4,31.4,56.33,55.19501803,13.6,7.52904725,84.0,39551.0,23.8,4.0,23.3,18574.0,38.00475059,10.0,14.130715591000001
KY,4.5,5.2,14.1,11.0,62.24746096,461.2,16.4,26.2,38.2,81.36,35.30940009,24.3,6.35815921,30.0,38038.0,33.6,2.0,33.7,13969.0,53.4066714,14.2,24.86390448522435
VA,3.8,4.2,12.0,14.6,93.72292668,475.2,12.8,23.7,36.7,95.47,50.01493875,19.7,8.189170973,80.0,31429.0,28.6,4.0,31.9,13782.0,53.07197191,11.4,23.80637482
OR,4.2,4.2,12.3,17.6,100.0863803,424.3,12.4,16.9,31.5,47.83,53.69826011,14.8,9.154607769,87.0,39956.0,20.2,4.0,30.1,16849.0,47.71536875580644,12.0,9.610712741
