NJ,3.3,2.9,9.6,19.0,39.28075259,265.5,8.6,13.8,34.7,52.51,72.31848805,11.2,5.954268154,29.0,73077.0,19.9,2.0,10.5,32904.0,18.46655663,8.9,14.93379088
GA,3.6,3.6,10.6,16.8,65.24557232,420.3,10.7,16.6,38.3,69.05,52.78959811,15.7,6.325810799,26.0,49698.0,30.8,1.0,19.3,26707.0,52.33673548,9.6,15.35869535
MO,3.5,3.6,10.4,16.2,61.353244200000006,323.2,10.4,17.9,30.4,52.33,60.28898854,13.8,5.075075075,27.0,56309.0,31.9,2.0,13.3,24945.0,26.32515119,9.5,18.139326690259615
FL,4.1,3.9,12.7,19.9,97.02075298,435.9,11.9,19.1,32.8,66.31,49.72451791,15.4,6.5454003279999995,59.0,40788.0,31.0,3.0,26.4,15925.0,48.61921431,10.3,14.883402484812498
MO,4.2,4.6,13.3,13.3,120.42026670000001,491.3,14.2,22.4,32.0,87.22,41.11424542,19.9,8.213096559,94.0,31820.0,34.7,4.0,33.6,14941.0,54.16285453,13.3,18.139326690259615
VA,3.8,4.1,11.8,13.6,78.72406913,481.5,12.8,20.2,33.9,46.07,43.45122962,20.4,6.490264603,91.0,38390.0,29.8,4.0,30.9,15987.0,63.59384136,14.3,16.07878605
KY,4.6,5.7,14.6,11.3,133.07477910374996,582.1,17.7,27.4,38.7,116.2825,37.36470588,27.1,9.74745237,66.0,25473.0,36.8,3.0,45.1,9121.0,71.12349118,14.0,24.86390448522435
KY,4.0,4.4,12.4,11.3,86.83207641,431.4,13.3,20.9,35.7,95.2,47.50278707,19.7,7.559598493999999,28.0,39247.0,29.0,2.0,26.0,16317.0,47.55740484,11.9,14.20795113
ID,3.7,3.8,11.1,16.0,85.62829118,345.6,11.2,19.2,31.5,39.66,57.46324821,15.0,4.336093062,34.0,44236.0,22.9,2.0,19.4,20863.0,42.08233806,8.3,7.93432053
MO,3.7,3.9,11.1,16.9,73.93464328,383.1,11.4,21.0,33.0,68.53,51.77925647,15.2,6.50253002,29.0,53804.0,30.3,2.0,20.8,23158.0,37.84304831,9.3,19.81878201
KS,2.8,3.1,8.6,17.2,68.1030213,338.4,9.2,17.2,29.8,81.43,53.57142857,13.1,2.996799535,19.0,46961.0,33.2,1.0,14.1,21223.0,30.15544042,10.4,14.596716772
TX,3.1,3.5,9.7,17.5,81.11057951,415.8,10.6,16.4,32.1,79.41,43.31890533,17.2,4.896190943,57.0,46427.0,26.7,3.0,23.1,19643.0,54.24591739,11.2,10.52169016
IA,2.9,2.7,8.5,19.7,72.35959826,291.4,8.2,16.4,26.7,43.95,68.17266831,11.1,3.2940759760000002,30.0,52367.0,25.2,2.0,11.8,20290.0,26.21685129,9.1,10.118499173200002
MN,3.3,3.5,10.4,24.1,77.78572921,393.8,10.6,19.1,27.7,43.96,66.34185145,15.1,5.219322599,99.0,43706.0,22.9,4.0,24.8,18225.0,48.33817768,9.5,11.70369178
